FFQ	11	9	0	3	0	11	0	0	12	91	19	53	303	392	176	550	281	587	39	27	66	415	1761	535	195	179	495	5636	1063	1502	4607	7480	8364	12208	5627	66549	13974	1609	391	78	89	12	0
FFQ	12	5	0	0	0	12	0	0	6	90	28	72	231	383	164	366	257	390	57	38	74	442	1685	499	194	179	687	6494	1063	1322	4593	8108	7794	10864	5705	68165	13289	1597	383	73	72	7	0
FFQ	13	11	0	0	0	11	0	0	6	97	41	56	231	409	202	388	259	358	48	38	84	437	1699	536	202	184	587	5762	970	1312	4555	7741	7688	11841	5607	68728	13088	1641	387	94	83	7	0
FFQ	14	4	0	0	0	20	0	0	8	119	34	39	350	417	240	690	285	469	40	55	141	430	1497	491	559	210	1108	5900	1028	1449	4701	8313	7186	10865	5733	68402	12479	1542	387	103	91	3	0
FFQ	15	2	0	1	0	13	0	0	8	86	44	60	260	441	240	403	241	447	49	40	202	500	1358	457	271	233	565	5803	1177	1464	4814	8642	7694	11857	5634	68252	12200	1459	316	72	73	10	0
FFQ	16	6	0	1	0	20	0	0	9	106	33	68	196	428	246	384	304	375	52	48	244	510	1267	417	256	267	623	5561	1048	1374	4856	8451	7747	12053	5694	68837	12023	1406	349	62	60	7	0
FFQ	17	5	0	1	0	10	0	0	13	118	61	75	173	433	267	367	275	381	47	38	311	522	1171	431	188	266	752	5707	1030	1461	4761	8401	7583	11999	5654	69169	11944	1364	299	59	49	3	0
FFQ	18	2	0	0	0	13	0	0	9	100	70	68	156	468	410	519	342	310	71	35	361	541	1164	462	294	309	1185	5336	968	1369	4376	8214	7669	11719	5726	69254	11934	1510	315	65	39	5	0
FFQ	19	2	0	0	0	15	0	0	8	133	102	97	148	481	377	498	362	314	66	46	361	539	1208	494	211	405	717	5254	1138	1570	5003	8944	7772	11287	5518	68554	12001	1384	287	46	43	3	0
FFQ	20	4	0	0	0	14	0	0	19	152	67	72	140	595	331	404	390	313	84	41	466	513	1041	350	166	355	612	5437	1041	1524	4588	8521	6950	10368	5646	70778	12457	1451	368	66	58	6	0
FFQ	21	3	0	1	0	10	0	0	9	172	131	80	111	644	309	328	308	224	78	43	526	490	1105	432	151	362	726	5550	1102	1494	4675	8219	7645	12672	5413	67840	12623	1470	322	56	59	5	0
FFQ	22	3	0	0	0	10	0	0	22	103	81	66	141	702	332	482	346	254	102	48	589	468	933	382	346	400	1215	5626	1102	1462	4632	8293	7448	11349	5258	68485	12681	1530	359	75	58	5	0
FFQ	23	3	0	1	0	9	0	0	18	179	96	79	196	642	348	389	355	420	152	53	591	497	1031	385	255	481	1360	5718	1064	1580	4800	8478	7906	13189	5098	65746	12208	1613	331	57	53	7	0
FFQ	24	1	0	2	0	11	0	0	18	166	100	70	120	682	371	439	415	301	156	53	536	511	998	422	280	490	1387	5645	1287	1797	5601	9059	7446	11333	4992	66545	12235	1477	322	58	54	8	0
FFQ	25	3	0	0	0	59	0	0	17	156	151	66	95	710	428	551	362	267	175	59	566	527	1129	442	369	669	1786	5719	1128	1705	4791	7761	7190	11258	5241	67952	12319	1341	281	62	45	8	0
FFQ	26	0	0	0	0	8	0	0	13	152	124	61	132	736	423	464	417	672	203	57	615	458	963	435	239	534	1661	5190	1091	1670	4814	7738	6948	10786	5140	68934	12686	1509	286	85	63	10	0
FFQ	27	3	0	1	0	12	0	0	17	162	108	85	73	680	425	483	388	208	198	57	593	487	904	435	221	523	1665	6091	1071	1768	5452	8470	6962	11144	4970	67370	12465	1355	297	53	44	12	0
FFQ	28	2	0	0	0	21	0	0	24	163	110	166	66	678	483	523	358	377	198	58	589	463	852	378	213	578	1449	5551	1022	1816	5428	8023	6608	9526	4943	69556	12983	1535	316	53	61	2	0
FFQ	29	4	0	15	0	30	0	0	23	171	219	255	87	683	474	557	444	414	293	79	521	463	959	470	359	726	2041	5915	1256	2072	5786	7673	7589	12302	4828	64951	11615	1395	279	67	45	10	0
FFQ	30	63	0	1	0	33	0	0	25	157	116	64	72	786	489	453	379	334	313	55	514	451	809	392	301	641	1855	5999	1166	1746	5168	7840	7333	10720	5117	67748	12037	1299	301	81	49	8	0
FFQ	31	148	0	0	0	30	0	0	23	149	120	63	61	809	447	465	315	244	333	76	518	424	812	425	274	713	1921	5884	1146	1869	5363	7860	7073	10771	5107	67920	11744	1348	261	57	53	6	0
FFQ	32	27	0	3	0	21	0	0	16	175	156	77	78	756	455	641	301	343	367	96	558	500	950	437	313	717	2133	5195	1182	1757	5021	7304	7275	10733	5020	68026	12146	1440	285	60	50	5	0
FFQ	33	33	0	2	0	19	0	0	24	184	166	230	47	711	514	485	348	234	609	82	529	449	916	452	338	737	2376	5132	1162	2097	5572	7908	7364	10711	5059	66112	12051	1461	316	88	44	11	0
FFQ	34	40	0	1	0	21	0	0	33	190	176	68	68	718	549	605	374	289	430	87	493	550	1047	574	421	745	2863	4924	1275	2132	5969	8045	7194	10723	5260	65156	11706	1354	326	57	39	9	0
FFQ	35	35	0	2	0	7	0	2	21	169	115	79	71	706	463	510	364	215	390	128	470	387	893	467	306	763	2292	4698	1095	2108	5709	8451	7628	11089	5225	66066	11724	1319	346	74	69	4	0
FFQ	36	21	0	1	0	18	0	3	17	168	126	70	101	644	436	482	272	282	362	120	456	437	826	444	316	741	2279	4431	950	2074	5238	7719	7369	10441	5225	68226	12155	1508	305	71	56	6	0
FFQ	37	11	0	1	0	8	0	2	14	152	122	77	59	703	409	489	336	184	432	111	485	488	746	458	329	838	2211	4448	1142	2036	5552	7443	7702	11960	5298	66491	11857	1375	262	58	58	6	0
FFQ	38	9	0	1	0	14	0	2	33	194	156	161	55	749	444	511	260	225	373	93	422	519	827	477	329	749	2486	4434	1055	2046	4989	7156	7525	11890	5436	67021	11849	1431	267	56	45	8	0
FFQ	39	2	0	1	0	19	0	1	25	139	101	89	77	671	421	447	273	313	390	115	439	493	795	451	317	739	2369	4454	979	2177	5099	6998	6526	10210	5777	68918	12358	1643	305	42	49	6	0
FFQ	40	2	0	5	0	18	0	2	22	160	128	92	66	608	443	497	266	244	397	139	448	430	861	497	407	814	2688	4744	1188	2368	5609	8070	7495	11123	5870	65148	11550	1371	275	71	45	4	0
FFQ	41	1	0	2	0	12	0	4	18	159	162	106	58	664	483	629	298	260	488	131	465	495	1065	653	533	1125	3229	4893	1003	2371	5162	7527	7132	10888	6014	64917	11413	1367	266	59	48	6	0
FFQ	42	0	0	5	0	16	0	4	13	149	240	133	51	638	392	515	322	217	447	124	505	584	907	470	440	817	2830	5114	1057	2306	5556	7631	7595	10917	5938	64565	11693	1449	265	51	49	19	0
FFQ	43	3	0	1	0	15	0	3	27	242	148	197	69	677	480	529	371	478	477	146	519	590	978	516	440	890	3026	4829	1193	2584	5866	8193	7640	11476	5771	62073	11709	1406	271	77	46	9	0
FFQ	44	2	0	2	0	16	0	2	31	152	168	90	63	659	616	585	366	498	486	105	444	439	948	581	551	881	3057	4664	1367	2435	5608	7667	7468	11285	6055	63038	11700	1468	308	56	40	7	0
FFQ	45	0	0	2	0	35	0	5	116	145	220	220	76	646	702	594	360	353	448	129	407	419	1045	535	698	1117	3811	4925	1447	2623	5868	8010	6906	10120	5952	62105	11852	1552	278	72	40	5	0
FFQ	46	1	0	2	0	29	0	9	65	252	162	132	134	577	462	747	337	344	498	140	430	445	881	518	650	849	3329	4918	1340	2313	5279	7837	8015	12653	6280	60516	11705	1518	287	71	53	5	0
FFQ	47	2	0	2	0	17	0	1	40	146	140	113	81	612	499	833	439	222	511	169	456	502	966	599	585	894	3123	5325	1516	2672	5655	8010	7538	11528	6135	61013	11524	1454	273	73	46	5	0
FFQ	48	0	0	0	0	21	0	6	30	247	290	232	73	707	527	723	402	348	479	329	450	692	1264	709	689	1053	3155	5288	1307	2565	5397	7999	7170	10130	6501	61616	11491	1369	266	64	43	4	0
FFQ	49	1	0	2	0	11	0	5	16	178	185	100	56	701	546	655	372	515	523	131	459	467	1097	620	756	1091	3327	5308	1521	2825	5780	8179	7847	10927	6345	59757	11490	1425	264	41	55	7	0
FFQ	50	0	0	2	0	15	0	7	24	327	179	344	66	729	520	680	324	372	495	179	440	556	1087	533	652	909	3324	5189	1514	2515	5423	7914	8236	11422	6974	59312	11428	1489	254	48	44	4	0
FFQ	51	1	0	3	0	15	0	9	70	261	209	88	69	742	623	695	422	309	484	174	470	452	1032	637	715	1042	3398	5449	1847	2922	5602	7926	7467	10566	6721	59952	11420	1356	223	48	44	3	0
FFQ	52	2	0	2	0	15	0	8	47	190	227	112	200	859	666	707	498	533	542	234	469	590	1190	780	702	983	3277	4916	1383	2380	4918	7917	7481	10586	7013	61079	11108	1454	205	79	48	4	0
FFQ	53	2	0	1	0	13	0	10	26	180	175	146	136	873	695	717	353	380	616	189	591	568	1162	645	845	1059	3146	5239	1456	2637	5252	7984	7982	11735	7252	58534	10983	1407	238	56	47	12	0
FFQ	54	0	0	2	0	8	0	16	25	218	210	165	109	858	712	576	400	463	560	211	471	638	1290	601	880	1303	3800	5061	1406	2636	5156	8186	7553	10632	7155	59007	11179	1424	235	74	40	6	0
FFQ	55	1	0	0	0	26	0	13	345	204	178	119	106	848	727	723	459	444	590	193	491	518	1228	570	975	969	3324	5232	1700	2772	5414	8119	7577	11135	7111	58112	11058	1493	275	84	45	10	0
FFQ	56	1	0	2	0	26	0	24	43	203	175	195	119	736	709	829	405	438	605	250	494	562	1294	744	1034	1115	3859	5803	1703	2911	5801	8557	7716	10865	7205	56801	10287	1228	223	59	35	3	0
FFQ	57	1	0	2	0	14	0	20	44	316	328	213	105	688	582	769	486	377	627	212	557	503	1349	809	1018	971	3693	5478	1409	2652	5171	8295	7569	10774	7446	58207	10576	1404	204	47	47	9	0
FFQ	58	2	0	1	0	17	0	15	23	183	214	129	103	728	607	603	458	431	529	342	527	475	1166	662	1017	1097	3650	5818	1437	2967	5579	8638	7600	10482	7446	57221	10936	1465	222	59	44	7	0
FFQ	59	5	0	0	0	10	0	13	30	177	187	139	145	712	492	786	401	470	486	188	543	476	1278	814	1059	1004	3912	5892	1661	2867	5819	8769	7640	10184	7575	56496	10749	1458	251	80	38	7	0
FFQ	60	3	0	3	0	16	0	31	247	183	161	125	118	701	785	836	425	476	554	201	538	505	1248	926	1204	1213	3703	5955	1334	2947	5779	8839	7942	10730	7828	54790	10555	1454	260	80	29	3	0
FFQ	61	6	0	1	0	19	0	16	34	183	283	99	129	735	497	686	583	390	565	231	531	584	1307	845	1012	1312	3906	6233	1672	3027	6362	9209	8429	11593	7726	52757	9971	1372	221	80	39	8	0
FFQ	62	1	0	1	0	12	0	14	34	207	216	102	116	595	447	622	378	404	539	296	555	470	1245	794	1269	1221	3634	6318	1922	3288	5993	9210	8050	10028	8021	55053	9955	1253	233	50	29	4	0
FFQ	63	2	0	2	0	17	0	23	29	155	194	172	132	591	564	759	369	532	525	247	466	451	1246	815	1129	1031	3458	5715	1588	3100	5634	8889	8919	11830	8446	53459	10283	1417	218	40	42	10	0
FFQ	64	6	0	3	0	24	0	15	26	179	224	157	138	658	457	777	452	506	629	228	481	645	1245	705	1236	1027	3480	6179	1704	3133	6118	9293	8438	11775	8036	52556	10069	1448	264	66	32	8	0
FFQ	65	3	0	1	0	10	0	15	27	164	221	102	167	657	442	697	642	520	486	261	535	519	1218	637	1341	1057	3708	5852	1552	3234	5949	9346	8815	13114	7868	51692	9750	1348	266	77	53	6	0
FFQ	66	4	0	1	0	13	0	25	29	167	218	120	128	620	498	670	457	539	543	181	530	509	1243	724	1569	920	3939	5682	1449	3141	5677	9585	8436	11766	8528	52561	10088	1381	240	63	34	11	0
FFQ	67	0	0	2	0	8	0	23	34	202	225	122	208	575	531	904	392	404	569	195	592	399	1175	745	1478	1028	3707	6062	1748	3025	5604	9223	8651	11438	8421	52754	10126	1332	225	55	36	6	0
FFQ	68	2	0	2	0	6	0	31	34	317	295	122	152	567	448	649	545	390	640	223	574	486	1321	810	1488	1087	3941	5918	1519	3166	5567	9290	8592	12144	8538	51509	10019	1400	237	70	47	4	0
FFQ	69	0	0	1	0	16	0	31	32	207	249	79	257	593	444	786	438	612	664	199	590	467	1179	796	1566	1103	4116	6157	1541	3149	5571	9807	8627	12507	8393	50525	9714	1345	226	47	42	7	0
FFQ	70	2	0	0	0	11	0	32	80	266	413	123	203	614	427	849	766	444	636	452	538	433	1171	718	1608	1208	4250	6312	1522	3031	5623	9620	8036	11148	8514	51265	9864	1423	293	80	27	7	0
FFQ	71	6	0	0	0	10	0	26	24	202	206	153	150	567	500	784	539	455	640	265	542	465	1132	866	1798	1204	4451	6580	1610	3499	5858	9993	8631	11497	8464	49287	9760	1445	226	64	34	5	0
FFQ	72	0	0	3	0	12	0	31	29	217	246	232	185	534	655	749	579	530	751	232	546	514	1258	848	1699	1210	4332	6077	1539	3300	5525	9720	8710	11637	8848	49355	9887	1498	261	73	30	7	0
FFQ	73	1	0	4	0	10	0	30	27	238	255	221	256	557	508	863	480	595	654	258	546	490	1440	932	1906	1351	4142	6289	2016	3408	6243	10029	8960	11363	9075	47662	9258	1389	220	68	33	5	0
FFQ	74	1	0	0	0	12	0	26	69	180	394	315	125	614	457	793	681	527	582	398	611	890	1422	796	1716	994	4060	6151	1659	3306	5648	10132	9088	12573	9580	47154	9078	1349	228	58	32	3	0
FFQ	75	0	0	1	0	8	0	20	42	177	276	225	150	591	449	703	490	593	629	245	615	466	1245	935	1895	1060	3953	6590	1907	3296	5942	9945	8703	12019	9527	47639	9571	1359	264	72	31	3	0
FFQ	76	1	0	3	0	16	0	25	45	168	281	232	192	601	431	769	621	802	616	231	543	465	1314	1001	1946	1090	4340	6459	1859	3193	5828	9961	8607	11680	9609	47308	9587	1367	264	71	27	7	0
FFQ	77	0	0	2	0	14	0	21	34	285	399	206	213	566	492	864	757	479	649	240	578	451	1303	921	1975	1197	4332	6746	1642	3521	5788	10061	9189	12556	9212	45786	9297	1375	242	62	35	3	0
FFQ	78	1	0	4	0	14	0	26	36	233	261	148	219	560	605	782	637	470	644	247	595	499	1224	1031	2243	1131	4720	7317	1803	3468	5861	10547	8362	11233	9272	46431	9133	1342	199	70	40	7	0
FFQ	79	1	0	3	0	21	0	23	28	210	322	225	246	563	489	761	730	630	623	262	562	799	1502	944	2151	1018	4441	7072	1841	3245	5717	10295	9342	12044	9611	44940	9154	1188	224	57	41	6	0
FFQ	80	0	0	4	0	26	0	29	55	187	521	184	253	578	550	782	558	599	737	267	695	565	1281	864	1990	1075	4293	6784	1775	3136	5450	10062	8825	12128	9821	46225	9352	1260	226	56	32	2	0
FFQ	81	0	0	4	0	15	0	27	43	213	250	306	273	570	558	943	603	596	614	312	609	529	1336	892	2306	1122	4165	6798	1894	3386	5487	9805	8980	11614	9799	45908	9491	1379	223	61	30	4	0
FFQ	82	0	0	2	0	8	0	35	42	187	271	89	180	604	586	828	549	494	579	271	587	479	1205	848	2240	1267	4516	7266	1887	3420	5670	10694	9439	13011	9718	43283	9114	1377	215	57	27	3	0
FFQ	83	2	0	0	0	15	0	31	28	200	287	98	166	649	490	739	533	448	626	212	559	457	1226	820	2185	1071	4521	7114	1857	3461	6086	11006	9098	11740	10281	43927	9324	1360	240	73	29	7	0
FFQ	84	1	0	3	0	16	0	36	61	239	317	311	203	640	480	828	827	621	628	305	573	750	1558	877	2234	1194	4502	6890	1913	3502	5877	10623	8876	12026	9806	43094	9205	1505	241	85	42	5	0
FFQ	85	0	0	3	0	16	0	29	166	267	373	99	333	628	521	836	691	691	734	440	624	502	1425	991	2169	1357	4761	6776	2155	3366	5705	10427	8967	11870	10336	43064	8801	1325	236	92	21	7	0
FFQ	86	0	0	1	0	16	0	28	70	244	342	123	225	698	567	1023	604	477	693	288	653	575	1336	1067	2560	1167	4288	6809	1814	3446	5382	10153	8742	11282	10393	44582	9251	1519	218	71	26	5	0
FFQ	87	0	0	3	0	15	0	23	90	212	406	101	253	677	503	855	659	526	644	271	626	494	1270	1044	2194	1080	4684	7019	2225	3438	5485	10368	8996	11875	10582	43185	9055	1391	200	49	32	3	0
FFQ	88	1	0	4	0	14	0	32	80	229	322	97	222	826	793	923	587	462	699	301	742	740	1548	1064	2475	1289	4608	7015	1947	3604	5958	10829	8696	11215	10055	42468	8866	1375	199	64	23	5	0
FFQ	89	2	0	4	0	16	0	40	64	253	319	96	301	743	570	927	577	536	655	310	686	406	1327	833	2479	1113	4735	7151	2092	3500	5786	10917	8851	11638	10416	42421	8727	1453	244	64	24	3	0
FFQ	90	0	0	7	0	30	0	40	237	232	475	136	299	707	644	1014	680	505	758	293	743	475	1377	953	2424	1061	4394	7035	2010	3696	6008	10931	8961	12209	10307	41292	8634	1321	179	69	24	3	0
FFQ	91	1	0	3	0	42	0	40	116	328	307	85	247	734	546	1178	685	464	760	262	633	413	1188	860	2423	1076	4427	7292	1880	3594	5757	10844	8720	11727	10696	42320	8795	1367	173	55	21	0	0
FFQ	92	1	0	2	0	118	0	41	74	258	463	104	308	740	797	1119	664	545	966	345	727	450	1348	943	2539	1172	4219	7147	2004	3544	5687	10764	8470	11385	10245	42101	8984	1322	256	61	34	10	0
FFQ	93	0	0	8	0	101	0	37	135	234	522	119	253	708	661	1007	603	481	811	315	702	531	1344	969	2702	1129	4739	7109	2140	3562	5980	11037	9002	11802	10434	40402	8672	1300	195	79	35	3	0
FFQ	94	1	0	60	0	25	0	29	44	277	495	145	272	761	550	957	871	467	845	610	652	478	1400	1001	2725	1125	4514	7184	1858	3444	5472	10395	8550	11496	10707	41685	8961	1373	237	47	25	10	0
FFQ	95	3	0	13	0	18	0	33	75	222	331	133	226	762	651	1043	714	572	950	303	762	674	1452	969	3002	1142	4403	7356	1977	3615	5644	10778	8634	11453	10544	40493	8936	1426	238	60	23	3	0
FFQ	96	2	0	4	0	13	0	44	57	285	467	92	290	826	676	1048	697	653	913	344	724	546	1556	1203	3044	1077	4689	7002	2151	3604	5902	10723	8758	11605	10556	40021	8435	1251	206	50	27	4	0
FFQ	97	1	0	6	0	14	0	42	57	270	302	122	461	769	571	984	711	645	770	328	693	527	1497	986	3152	1172	4605	7284	1978	3266	5220	10529	8613	11265	10688	41589	8639	1382	197	74	32	5	0
FFQ	98	1	0	5	0	24	0	38	185	290	555	127	270	791	532	913	978	625	802	535	763	602	1587	1138	3034	1068	4428	6943	2009	3724	5725	10887	8456	10722	10180	41134	8674	1312	205	71	22	6	0
FFQ	99	0	0	5	0	42	0	43	59	322	427	108	296	760	562	914	664	662	798	323	758	486	1433	1132	3136	1204	4624	7150	2055	3876	6007	11081	9289	11901	10444	38754	8332	1267	211	63	26	4	0
FFQ	100	1	0	80	0	22	0	38	66	238	554	141	290	772	501	851	728	558	755	482	664	478	1488	1008	3071	1083	4482	7235	2026	3688	5772	11023	8973	11425	10871	39713	8410	1286	222	84	33	5	0
FFQ	101	10	0	6	0	17	0	39	39	429	364	132	335	774	507	847	622	497	713	290	656	478	1430	968	2906	1038	4611	7162	1965	3460	5381	10785	9077	11745	11291	39888	8753	1456	243	54	24	3	0
FFQ	102	2	0	6	0	23	0	60	67	279	344	122	310	846	469	860	684	621	755	326	622	694	1419	1001	2962	1236	4453	7065	2134	3968	5975	11213	8673	11461	11113	39146	8300	1383	193	77	23	6	0
FFQ	103	0	0	5	0	9	0	47	60	247	399	88	267	819	475	882	557	600	878	310	691	585	1305	1088	2718	1063	4457	6922	2201	3342	5249	10782	8701	11461	11718	40829	8483	1265	198	59	23	2	0
FFQ	104	3	0	7	0	16	0	40	54	184	355	100	200	745	581	953	590	538	665	300	597	432	1214	1035	2839	1040	4606	7166	1915	3527	5284	10756	9288	12009	11927	39405	8609	1310	244	75	43	7	0
FFQ	105	3	0	8	0	18	0	48	42	269	492	159	212	707	509	1018	794	534	812	491	546	545	1243	1002	2691	1105	4573	7076	1990	3720	5829	11135	9228	11941	11456	38444	8200	1314	201	88	35	8	0
FFQ	106	4	0	7	0	13	0	34	51	229	472	82	247	705	475	817	652	602	663	338	622	435	1204	967	2775	1095	4600	7262	1918	3763	5813	11130	9183	11684	11157	39040	8683	1314	212	62	21	4	0
FFQ	107	2	0	6	0	23	0	54	52	227	403	66	244	666	626	778	670	625	748	333	681	538	1424	1188	2887	1117	4646	7276	2199	3596	5367	10656	8385	10735	11241	40411	8723	1341	208	63	32	7	0
FFQ	108	1	0	10	0	21	0	59	67	199	410	89	223	658	545	914	669	671	662	353	612	453	1266	1098	2823	1277	4632	6744	1903	3739	5516	10884	8766	11521	11844	39085	8777	1344	198	66	28	6	0
FFQ	109	4	0	8	0	24	0	41	55	213	369	140	212	759	762	994	688	734	694	409	559	510	1647	1080	2898	1345	4566	6620	2072	3487	5341	10551	8978	11511	12121	38265	8653	1422	209	65	30	6	0
FFQ	110	2	0	8	0	16	0	46	63	215	421	80	332	738	510	906	630	785	788	385	614	457	1536	1003	2781	1187	4703	7092	2199	3772	5433	10812	8909	11914	11334	38279	8396	1287	201	64	33	5	0
FFQ	111	2	0	11	0	20	0	25	43	236	340	91	289	737	533	1024	685	773	686	392	549	462	1418	1015	2885	1081	4704	6727	2065	3395	5168	11177	9412	11633	11923	38001	8633	1415	204	58	24	6	0
FFQ	112	2	0	11	0	20	0	33	69	279	533	81	264	677	592	930	650	734	823	352	661	577	1436	1055	2919	1267	4472	6916	2115	3684	5449	11255	8932	11883	11701	37553	8216	1309	189	67	21	6	0
FFQ	113	4	0	14	0	20	0	43	59	740	336	87	309	654	550	1041	742	594	710	315	592	401	1426	908	2983	1025	4560	7285	2033	3421	5411	11191	8924	11244	11721	37956	8642	1388	212	63	25	9	0
FFQ	114	2	0	8	0	36	0	29	170	304	459	87	253	645	607	913	755	608	728	318	586	437	1315	1160	3194	1024	4524	7161	2134	3760	5776	11529	9071	11638	11315	37000	8276	1421	203	71	30	5	0
FFQ	115	0	0	6	0	30	0	52	69	277	417	78	319	662	556	948	875	575	960	394	623	507	1540	1337	3065	1167	4651	7041	2123	3736	5392	10843	8555	10999	11623	37910	8361	1470	180	79	32	2	0
FFQ	116	2	0	10	0	23	0	29	138	268	380	80	558	659	594	1082	822	757	844	423	629	453	1404	1240	3082	1108	4877	7157	2261	3604	5800	11227	8670	11050	11444	36748	8286	1380	177	59	19	4	0
FFQ	117	3	0	11	0	27	0	29	70	265	476	161	316	788	538	1004	743	552	667	328	611	630	1580	1168	3235	1152	4697	7721	2435	3907	5732	11482	9296	12116	11108	35308	7623	1179	185	75	19	7	0
FFQ	118	1	0	10	0	30	0	40	117	260	355	96	448	655	605	1072	712	551	762	334	566	437	1348	1080	3124	1102	4853	6882	1996	3519	5090	10870	8950	11654	12351	37542	8156	1275	208	58	25	3	0
FFQ	119	7	0	14	0	20	0	54	78	239	411	159	396	724	604	1040	712	589	679	365	587	391	1400	1146	3178	1191	4750	6721	2161	3627	5731	11311	9096	11970	12161	36012	7985	1271	175	54	23	1	0
FFQ	120	2	0	10	0	21	0	36	56	247	405	91	357	748	463	983	672	585	745	371	559	428	1439	947	3098	1142	4916	7302	2379	3759	5559	11157	8611	11105	11939	37095	8081	1320	176	62	23	3	0
FFQ	121	5	0	11	0	20	0	45	65	351	550	79	302	772	572	959	740	570	727	337	562	497	1268	987	3189	1077	4656	6750	2125	3628	5566	11324	9280	12435	12357	35699	7704	1261	185	64	31	4	0
FFQ	122	2	0	14	0	23	0	45	121	340	442	157	310	710	587	1011	903	586	796	374	632	468	1213	1022	3258	1108	4547	7039	2167	3561	5476	11312	8750	11253	12457	36556	7906	1232	165	51	12	3	0
FFQ	123	3	0	13	0	34	0	53	77	226	412	216	304	721	579	1025	790	606	713	335	591	489	1256	1010	3093	1101	4543	7139	2035	3925	5683	11795	8998	11272	11728	36159	8046	1204	204	64	21	5	0
FFQ	124	2	0	9	0	20	0	35	67	231	410	167	285	747	536	962	750	633	743	395	640	572	1565	1073	3175	1166	4636	7311	2263	3724	5476	11419	8794	11365	11675	35540	8311	1385	196	51	22	4	0
